OrderID,CustomerID,ProductID,StoreID,OrderDate,DeliveryDate,ActualDeliveryDate,Quantity,TotalAmount
ORDER17068,CUST1437,PROD258,STORE6,2024-02-26,2024-02-28,2024-02-27,8,13025.36
ORDER17069,CUST2316,PROD41,STORE4,2022-12-05,2022-12-15,2022-12-14,10,16072.2
ORDER17070,CUST3386,PROD203,STORE1,2024-05-12,2024-05-20,2024-05-20,6,2420.58
ORDER17071,CUST263,PROD38,STORE7,2024-05-02,2024-05-04,2024-05-04,3,3905.67
ORDER17072,CUST5479,PROD32,STORE7,2024-02-02,2024-02-11,2024-02-12,4,7005.04
ORDER17073,CUST1649,PROD11,STORE1,2022-11-01,2022-11-09,2022-11-08,6,7337.46
ORDER17074,CUST6010,PROD61,STORE7,2023-06-02,2023-06-12,2023-06-13,4,4278.88
ORDER17075,CUST3317,PROD34,STORE4,2022-01-09,2022-01-18,2022-01-18,8,3527.2
ORDER17076,CUST1003,PROD73,STORE3,2024-02-16,2024-02-19,2024-02-20,7,2752.26
ORDER17077,CUST143,PROD179,STORE7,2023-05-13,2023-05-23,2023-05-23,5,2405.2
ORDER17078,CUST4934,PROD259,STORE9,2024-02-16,2024-02-19,2024-02-20,7,11519.27
ORDER17079,CUST5003,PROD196,STORE7,2023-03-27,2023-04-05,2023-04-05,4,5735.04
ORDER17080,CUST7725,PROD48,STORE3,2022-12-15,2022-12-18,2022-12-17,7,8783.18
ORDER17081,CUST6170,PROD77,STORE10,2024-02-19,2024-02-23,2024-02-22,8,14261.12
ORDER17082,CUST6577,PROD3,STORE6,2023-04-07,2023-04-09,2023-04-08,10,12380.0
ORDER17083,CUST4038,PROD176,STORE1,2022-04-06,2022-04-11,2022-04-12,6,10063.86
ORDER17084,CUST5980,PROD54,STORE10,2023-06-06,2023-06-16,2023-06-15,8,14696.16
ORDER17085,CUST4810,PROD34,STORE10,2024-05-03,2024-05-10,2024-05-11,4,1763.6
ORDER17086,CUST1050,PROD173,STORE4,2022-02-17,2022-02-25,2022-02-24,6,10441.02
ORDER17087,CUST3873,PROD252,STORE8,2024-01-15,2024-01-20,2024-01-21,4,3344.44
ORDER17088,CUST519,PROD150,STORE9,2022-01-27,2022-02-03,2022-02-03,7,5006.82
ORDER17089,CUST6305,PROD24,STORE1,2024-09-05,2024-09-15,2024-09-14,1,328.42
ORDER17090,CUST5647,PROD145,STORE10,2024-05-11,2024-05-15,2024-05-15,10,6820.0
ORDER17091,CUST3177,PROD24,STORE8,2023-06-11,2023-06-20,2023-06-20,2,656.84
ORDER17092,CUST2261,PROD5,STORE10,2024-06-14,2024-06-24,2024-06-24,3,2140.95
ORDER17093,CUST5637,PROD188,STORE9,2024-04-09,2024-04-11,2024-04-12,9,2038.5
ORDER17094,CUST6768,PROD61,STORE9,2023-10-04,2023-10-12,2023-10-11,1,1069.72
ORDER17095,CUST2335,PROD188,STORE4,2024-12-19,2024-12-22,2024-12-21,3,679.5
ORDER17096,CUST3302,PROD176,STORE6,2024-02-18,2024-02-26,2024-02-27,3,5031.93
ORDER17097,CUST2862,PROD213,STORE4,2023-02-14,2023-02-22,2023-02-21,8,10151.28
ORDER17098,CUST4219,PROD19,STORE3,2024-05-18,2024-05-25,2024-05-25,9,3373.83
ORDER17099,CUST6367,PROD197,STORE5,2024-10-16,2024-10-25,2024-10-26,7,3560.34
ORDER17100,CUST2589,PROD181,STORE4,2022-07-17,2022-07-26,2022-07-25,10,1843.9
ORDER17101,CUST3398,PROD222,STORE4,2023-04-27,2023-04-30,2023-04-29,1,1275.9
ORDER17102,CUST4900,PROD91,STORE3,2022-12-14,2022-12-24,2022-12-25,6,11151.54
ORDER17103,CUST4307,PROD242,STORE9,2023-01-28,2023-01-30,2023-01-31,8,3858.88
ORDER17104,CUST7912,PROD42,STORE7,2023-01-27,2023-02-03,2023-02-02,3,2013.42
ORDER17105,CUST6143,PROD28,STORE6,2022-08-12,2022-08-20,2022-08-19,6,476.46
ORDER17106,CUST6913,PROD80,STORE9,2022-04-19,2022-04-22,2022-04-22,6,2235.36
ORDER17107,CUST69,PROD171,STORE9,2024-09-12,2024-09-15,2024-09-16,1,1819.18
ORDER17108,CUST2399,PROD266,STORE7,2024-05-05,2024-05-12,2024-05-12,5,3051.5
ORDER17109,CUST1237,PROD194,STORE8,2023-07-14,2023-07-16,2023-07-17,10,15977.6
ORDER17110,CUST7033,PROD74,STORE3,2024-11-09,2024-11-14,2024-11-15,1,1315.07
ORDER17111,CUST5381,PROD217,STORE7,2023-02-05,2023-02-08,2023-02-08,4,5503.6
ORDER17112,CUST455,PROD88,STORE1,2023-07-08,2023-07-11,2023-07-11,8,12459.6
ORDER17113,CUST2883,PROD185,STORE10,2022-11-23,2022-12-01,2022-11-30,1,828.49
ORDER17114,CUST5838,PROD261,STORE1,2024-02-21,2024-02-25,2024-02-25,2,2647.8
ORDER17115,CUST2915,PROD63,STORE8,2023-06-17,2023-06-22,2023-06-22,7,9873.36
ORDER17116,CUST847,PROD186,STORE7,2024-02-09,2024-02-11,2024-02-10,6,3808.32
ORDER17117,CUST7889,PROD232,STORE3,2022-05-21,2022-05-27,2022-05-26,5,6690.55
ORDER17118,CUST2475,PROD73,STORE3,2023-10-02,2023-10-04,2023-10-03,3,1179.54
ORDER17119,CUST4176,PROD156,STORE3,2022-12-18,2022-12-22,2022-12-22,4,1846.52
ORDER17120,CUST3411,PROD255,STORE3,2024-02-05,2024-02-08,2024-02-08,7,12907.93
ORDER17121,CUST4304,PROD235,STORE8,2022-10-20,2022-10-26,2022-10-27,1,1436.86
ORDER17122,CUST1166,PROD204,STORE3,2023-11-23,2023-12-02,2023-12-01,4,5437.48
ORDER17123,CUST1696,PROD11,STORE1,2022-12-07,2022-12-17,2022-12-18,8,9783.28
ORDER17124,CUST5694,PROD245,STORE10,2024-04-17,2024-04-19,2024-04-19,9,17763.84
ORDER17125,CUST6361,PROD118,STORE4,2023-11-14,2023-11-24,2023-11-25,5,2690.45
ORDER17126,CUST2178,PROD166,STORE10,2023-12-12,2023-12-17,2023-12-16,1,1274.47
ORDER17127,CUST3737,PROD235,STORE5,2022-05-26,2022-06-01,2022-06-01,10,14368.6
ORDER17128,CUST2257,PROD141,STORE8,2024-07-23,2024-08-01,2024-08-01,1,1459.35
ORDER17129,CUST7204,PROD98,STORE4,2023-07-30,2023-08-06,2023-08-07,6,11753.52
ORDER17130,CUST1770,PROD99,STORE4,2022-03-15,2022-03-18,2022-03-18,10,867.5
ORDER17131,CUST2521,PROD124,STORE3,2023-06-22,2023-06-27,2023-06-27,4,2238.8
ORDER17132,CUST7392,PROD267,STORE6,2024-08-27,2024-09-01,2024-08-31,5,6542.0
ORDER17133,CUST5082,PROD123,STORE6,2024-03-18,2024-03-23,2024-03-24,8,11312.64
ORDER17134,CUST4844,PROD172,STORE6,2024-09-07,2024-09-16,2024-09-16,2,2073.02
ORDER17135,CUST180,PROD152,STORE6,2024-05-17,2024-05-19,2024-05-20,1,1182.6
ORDER17136,CUST7439,PROD80,STORE5,2023-12-22,2024-01-01,2024-01-01,2,745.12
ORDER17137,CUST6365,PROD195,STORE9,2024-10-06,2024-10-13,2024-10-14,3,350.34
ORDER17138,CUST5572,PROD244,STORE6,2023-01-17,2023-01-21,2023-01-20,1,1045.79
ORDER17139,CUST4753,PROD223,STORE3,2023-04-20,2023-04-30,2023-05-01,1,1812.35
ORDER17140,CUST3954,PROD21,STORE6,2022-12-03,2022-12-09,2022-12-10,9,10559.34
ORDER17141,CUST3064,PROD18,STORE6,2023-11-16,2023-11-26,2023-11-26,2,1881.28
ORDER17142,CUST6258,PROD122,STORE4,2022-04-08,2022-04-10,2022-04-11,7,1242.22
ORDER17143,CUST6784,PROD116,STORE8,2024-11-04,2024-11-08,2024-11-09,8,3313.92
ORDER17144,CUST1519,PROD71,STORE3,2022-12-25,2023-01-04,2023-01-03,3,830.16
ORDER17145,CUST4762,PROD169,STORE5,2024-11-18,2024-11-21,2024-11-22,4,576.16
ORDER17146,CUST6781,PROD108,STORE5,2022-09-16,2022-09-25,2022-09-26,9,3131.1
ORDER17147,CUST3743,PROD141,STORE1,2022-09-04,2022-09-10,2022-09-10,4,5837.4
ORDER17148,CUST6792,PROD103,STORE10,2023-04-20,2023-04-25,2023-04-25,4,7305.24
ORDER17149,CUST5942,PROD236,STORE4,2024-12-06,2024-12-11,2024-12-12,10,18512.5
ORDER17150,CUST6163,PROD175,STORE7,2023-01-10,2023-01-14,2023-01-15,6,3951.6
ORDER17151,CUST3381,PROD91,STORE7,2022-12-04,2022-12-10,2022-12-10,9,16727.31
ORDER17152,CUST1266,PROD217,STORE5,2022-03-07,2022-03-09,2022-03-10,5,6879.5
ORDER17153,CUST845,PROD153,STORE5,2022-07-18,2022-07-21,2022-07-20,1,1419.79
ORDER17154,CUST1374,PROD234,STORE1,2023-03-06,2023-03-08,2023-03-07,9,11670.48
ORDER17155,CUST5787,PROD182,STORE9,2023-02-03,2023-02-05,2023-02-04,8,10731.28
ORDER17156,CUST6107,PROD132,STORE1,2024-09-27,2024-10-07,2024-10-08,3,5776.47
ORDER17157,CUST367,PROD84,STORE2,2022-10-21,2022-10-29,2022-10-29,3,4395.12
ORDER17158,CUST2473,PROD48,STORE7,2024-06-07,2024-06-13,2024-06-12,2,2509.48
ORDER17159,CUST524,PROD164,STORE7,2023-08-28,2023-09-07,2023-09-07,5,6247.8
ORDER17160,CUST2857,PROD152,STORE6,2022-12-25,2022-12-27,2022-12-28,8,9460.8
ORDER17161,CUST4039,PROD114,STORE6,2024-03-05,2024-03-11,2024-03-11,1,460.88
ORDER17162,CUST5563,PROD259,STORE7,2022-11-04,2022-11-07,2022-11-08,6,9873.66
ORDER17163,CUST2581,PROD259,STORE4,2023-09-11,2023-09-14,2023-09-14,9,14810.49
ORDER17164,CUST4347,PROD193,STORE6,2023-11-22,2023-11-27,2023-11-26,9,14522.22
ORDER17165,CUST1673,PROD118,STORE7,2022-04-24,2022-05-03,2022-05-02,9,4842.81
ORDER17166,CUST4375,PROD101,STORE8,2024-10-29,2024-11-05,2024-11-05,1,1497.94
ORDER17167,CUST6101,PROD62,STORE8,2024-09-03,2024-09-05,2024-09-05,3,2556.72
ORDER17168,CUST5181,PROD151,STORE8,2022-08-21,2022-08-25,2022-08-24,4,2245.6
ORDER17169,CUST2701,PROD18,STORE4,2023-12-06,2023-12-15,2023-12-16,2,1881.28
ORDER17170,CUST1604,PROD70,STORE2,2022-09-20,2022-09-26,2022-09-25,2,309.64
ORDER17171,CUST4658,PROD192,STORE9,2022-07-02,2022-07-12,2022-07-11,5,1524.95
ORDER17172,CUST1383,PROD173,STORE1,2023-03-08,2023-03-17,2023-03-18,5,8700.85
ORDER17173,CUST6987,PROD102,STORE5,2022-06-10,2022-06-14,2022-06-13,6,10172.76
ORDER17174,CUST7799,PROD223,STORE7,2022-08-23,2022-08-30,2022-08-29,7,12686.45
ORDER17175,CUST4465,PROD39,STORE5,2024-03-05,2024-03-11,2024-03-12,8,9422.56
ORDER17176,CUST2993,PROD247,STORE6,2022-08-31,2022-09-04,2022-09-03,6,2398.98
ORDER17177,CUST2516,PROD95,STORE2,2024-06-23,2024-06-27,2024-06-27,9,11963.7
ORDER17178,CUST575,PROD166,STORE5,2023-06-20,2023-06-22,2023-06-22,9,11470.23
ORDER17179,CUST3955,PROD48,STORE7,2024-01-05,2024-01-13,2024-01-12,2,2509.48
ORDER17180,CUST6626,PROD154,STORE3,2023-12-27,2023-12-31,2023-12-30,1,632.49
ORDER17181,CUST2342,PROD92,STORE6,2023-01-16,2023-01-25,2023-01-26,8,12655.52
ORDER17182,CUST7979,PROD166,STORE5,2024-09-29,2024-10-05,2024-10-04,7,8921.29
ORDER17183,CUST5583,PROD178,STORE1,2024-10-14,2024-10-17,2024-10-16,9,10582.02
ORDER17184,CUST4579,PROD131,STORE2,2022-05-12,2022-05-21,2022-05-21,5,5552.65
ORDER17185,CUST156,PROD265,STORE8,2023-03-08,2023-03-17,2023-03-18,1,574.08
ORDER17186,CUST374,PROD190,STORE3,2022-08-20,2022-08-28,2022-08-27,2,2440.04
ORDER17187,CUST6693,PROD70,STORE8,2023-04-14,2023-04-21,2023-04-22,2,309.64
ORDER17188,CUST2668,PROD17,STORE3,2024-05-08,2024-05-15,2024-05-15,4,4139.84
ORDER17189,CUST7073,PROD66,STORE2,2024-05-05,2024-05-15,2024-05-15,10,18206.9
ORDER17190,CUST1915,PROD224,STORE9,2024-01-17,2024-01-26,2024-01-25,10,10268.5
ORDER17191,CUST1194,PROD58,STORE9,2023-08-23,2023-08-26,2023-08-26,10,17547.3
ORDER17192,CUST3703,PROD202,STORE1,2023-09-20,2023-09-25,2023-09-24,2,1784.18
ORDER17193,CUST372,PROD214,STORE10,2024-08-18,2024-08-20,2024-08-21,9,16462.26
ORDER17194,CUST6280,PROD264,STORE1,2024-01-28,2024-02-05,2024-02-06,10,2728.4
ORDER17195,CUST7716,PROD180,STORE9,2024-02-29,2024-03-08,2024-03-08,9,17712.27
ORDER17196,CUST6762,PROD165,STORE2,2022-06-02,2022-06-09,2022-06-10,5,3343.35
ORDER17197,CUST1653,PROD230,STORE2,2024-02-26,2024-03-03,2024-03-04,1,1364.56
ORDER17198,CUST4239,PROD2,STORE8,2023-07-25,2023-07-31,2023-07-30,7,13759.69
ORDER17199,CUST2768,PROD208,STORE10,2022-08-03,2022-08-08,2022-08-07,5,3426.8
ORDER17200,CUST7022,PROD70,STORE2,2024-08-08,2024-08-15,2024-08-15,4,619.28
ORDER17201,CUST4116,PROD130,STORE6,2023-01-25,2023-01-30,2023-01-30,6,1930.14
ORDER17202,CUST4820,PROD72,STORE4,2022-06-06,2022-06-10,2022-06-09,2,2764.08
ORDER17203,CUST1618,PROD195,STORE1,2023-12-08,2023-12-12,2023-12-13,3,350.34
ORDER17204,CUST4650,PROD116,STORE4,2024-02-14,2024-02-16,2024-02-16,6,2485.44
ORDER17205,CUST631,PROD50,STORE3,2023-12-03,2023-12-06,2023-12-07,7,1480.29
ORDER17206,CUST4708,PROD38,STORE3,2024-04-21,2024-05-01,2024-05-02,9,11717.01
ORDER17207,CUST5415,PROD121,STORE2,2022-11-08,2022-11-10,2022-11-11,9,5550.75
ORDER17208,CUST7003,PROD9,STORE10,2024-02-13,2024-02-17,2024-02-17,2,1826.2
ORDER17209,CUST716,PROD27,STORE1,2022-07-14,2022-07-21,2022-07-21,9,7545.87
ORDER17210,CUST3447,PROD131,STORE9,2022-05-06,2022-05-09,2022-05-08,6,6663.18
ORDER17211,CUST2848,PROD235,STORE8,2024-11-15,2024-11-18,2024-11-17,10,14368.6
ORDER17212,CUST6709,PROD85,STORE2,2024-03-06,2024-03-16,2024-03-15,7,10366.37
ORDER17213,CUST5376,PROD225,STORE2,2024-05-19,2024-05-27,2024-05-26,3,2176.92
ORDER17214,CUST4892,PROD23,STORE5,2023-12-23,2023-12-30,2023-12-29,8,1742.0
ORDER17215,CUST318,PROD30,STORE9,2023-12-16,2023-12-23,2023-12-24,1,1005.21
ORDER17216,CUST2652,PROD223,STORE2,2024-06-03,2024-06-05,2024-06-06,10,18123.5
ORDER17217,CUST3001,PROD260,STORE3,2024-06-07,2024-06-09,2024-06-08,8,6226.88
ORDER17218,CUST3144,PROD29,STORE4,2023-10-26,2023-10-28,2023-10-28,5,796.7
ORDER17219,CUST6327,PROD231,STORE10,2023-07-17,2023-07-25,2023-07-24,6,7060.8
ORDER17220,CUST1584,PROD190,STORE5,2024-05-01,2024-05-10,2024-05-10,6,7320.12
ORDER17221,CUST1537,PROD55,STORE4,2022-03-10,2022-03-20,2022-03-20,9,16517.07
ORDER17222,CUST1331,PROD40,STORE8,2024-02-26,2024-03-02,2024-03-01,1,1833.31
ORDER17223,CUST1674,PROD194,STORE10,2024-03-31,2024-04-10,2024-04-09,9,14379.84
ORDER17224,CUST1370,PROD106,STORE9,2022-10-23,2022-10-31,2022-11-01,3,3863.04
ORDER17225,CUST7125,PROD240,STORE5,2022-06-02,2022-06-04,2022-06-05,3,5366.73
ORDER17226,CUST5906,PROD27,STORE2,2024-09-11,2024-09-21,2024-09-20,5,4192.15
ORDER17227,CUST2535,PROD105,STORE7,2023-03-06,2023-03-11,2023-03-12,2,3562.82
ORDER17228,CUST3984,PROD223,STORE10,2023-05-14,2023-05-18,2023-05-18,8,14498.8
ORDER17229,CUST5435,PROD255,STORE1,2023-05-30,2023-06-03,2023-06-04,1,1843.99
ORDER17230,CUST6877,PROD180,STORE1,2023-01-16,2023-01-18,2023-01-17,6,11808.18
ORDER17231,CUST3130,PROD115,STORE8,2022-05-21,2022-05-27,2022-05-27,9,9161.46
ORDER17232,CUST1952,PROD210,STORE10,2022-06-27,2022-07-05,2022-07-05,6,7272.54
ORDER17233,CUST6671,PROD29,STORE9,2022-04-18,2022-04-26,2022-04-25,3,478.02
ORDER17234,CUST6006,PROD189,STORE9,2024-02-10,2024-02-17,2024-02-16,3,894.63
ORDER17235,CUST5173,PROD165,STORE4,2022-05-04,2022-05-10,2022-05-09,5,3343.35
ORDER17236,CUST6005,PROD92,STORE1,2024-07-20,2024-07-30,2024-07-31,4,6327.76
ORDER17237,CUST883,PROD260,STORE8,2024-04-15,2024-04-22,2024-04-23,7,5448.52
ORDER17238,CUST1533,PROD140,STORE8,2022-01-28,2022-02-03,2022-02-03,5,4164.95
ORDER17239,CUST4951,PROD77,STORE2,2023-09-12,2023-09-14,2023-09-13,9,16043.76
ORDER17240,CUST6619,PROD57,STORE6,2024-03-02,2024-03-05,2024-03-05,1,509.44
ORDER17241,CUST3066,PROD229,STORE1,2024-09-19,2024-09-23,2024-09-24,2,2566.2
ORDER17242,CUST1608,PROD188,STORE9,2024-04-17,2024-04-22,2024-04-22,9,2038.5
ORDER17243,CUST1542,PROD1,STORE6,2023-09-25,2023-09-27,2023-09-28,1,1878.02
ORDER17244,CUST210,PROD170,STORE9,2024-11-12,2024-11-19,2024-11-20,3,4791.42
ORDER17245,CUST2156,PROD257,STORE1,2023-10-17,2023-10-22,2023-10-21,3,3410.58
ORDER17246,CUST3709,PROD3,STORE10,2024-02-06,2024-02-12,2024-02-11,5,6190.0
ORDER17247,CUST7713,PROD142,STORE9,2022-08-12,2022-08-19,2022-08-20,7,10724.14
ORDER17248,CUST3678,PROD260,STORE1,2022-09-16,2022-09-20,2022-09-21,4,3113.44
ORDER17249,CUST3822,PROD5,STORE5,2024-01-22,2024-02-01,2024-02-01,3,2140.95
ORDER17250,CUST1266,PROD171,STORE7,2024-10-23,2024-10-27,2024-10-26,8,14553.44
ORDER17251,CUST1658,PROD205,STORE10,2024-05-11,2024-05-14,2024-05-13,6,7890.66
ORDER17252,CUST1372,PROD116,STORE2,2023-09-14,2023-09-17,2023-09-17,7,2899.68
ORDER17253,CUST3100,PROD163,STORE2,2023-11-02,2023-11-06,2023-11-05,1,912.97
ORDER17254,CUST6305,PROD95,STORE9,2024-09-30,2024-10-04,2024-10-04,5,6646.5
ORDER17255,CUST5653,PROD248,STORE6,2024-10-06,2024-10-09,2024-10-08,8,12753.6
ORDER17256,CUST1737,PROD98,STORE5,2022-12-15,2022-12-25,2022-12-24,9,17630.28
ORDER17257,CUST2520,PROD212,STORE7,2023-11-11,2023-11-14,2023-11-14,5,4653.8
ORDER17258,CUST7242,PROD165,STORE1,2022-02-02,2022-02-06,2022-02-07,5,3343.35
ORDER17259,CUST5929,PROD126,STORE7,2022-05-08,2022-05-10,2022-05-09,2,244.58
ORDER17260,CUST3280,PROD55,STORE5,2023-04-23,2023-04-25,2023-04-24,7,12846.61
ORDER17261,CUST1170,PROD234,STORE3,2022-09-11,2022-09-19,2022-09-20,2,2593.44
ORDER17262,CUST5889,PROD230,STORE3,2024-07-04,2024-07-09,2024-07-10,3,4093.68
ORDER17263,CUST1406,PROD95,STORE1,2023-05-16,2023-05-26,2023-05-25,9,11963.7
ORDER17264,CUST4432,PROD34,STORE9,2023-08-01,2023-08-05,2023-08-05,9,3968.1
ORDER17265,CUST2904,PROD43,STORE2,2022-08-13,2022-08-22,2022-08-22,10,16848.8
ORDER17266,CUST4506,PROD64,STORE5,2023-04-26,2023-05-04,2023-05-03,3,598.89
ORDER17267,CUST5848,PROD7,STORE1,2022-05-30,2022-06-08,2022-06-07,9,14544.72
ORDER17268,CUST2178,PROD31,STORE8,2022-05-12,2022-05-22,2022-05-22,2,2750.82
ORDER17269,CUST4288,PROD268,STORE3,2022-04-26,2022-04-30,2022-05-01,9,15755.31
ORDER17270,CUST658,PROD172,STORE10,2022-11-24,2022-11-28,2022-11-28,5,5182.55
ORDER17271,CUST3655,PROD85,STORE8,2024-12-22,2024-12-24,2024-12-24,5,7404.55
ORDER17272,CUST1407,PROD229,STORE3,2022-01-10,2022-01-14,2022-01-15,6,7698.6
ORDER17273,CUST1413,PROD36,STORE10,2024-03-26,2024-04-03,2024-04-02,2,2732.36
ORDER17274,CUST1023,PROD154,STORE8,2023-05-04,2023-05-14,2023-05-15,6,3794.94
ORDER17275,CUST4893,PROD85,STORE7,2023-01-17,2023-01-19,2023-01-18,2,2961.82
ORDER17276,CUST602,PROD15,STORE1,2024-05-10,2024-05-18,2024-05-19,4,5482.28
ORDER17277,CUST2653,PROD100,STORE5,2023-03-04,2023-03-08,2023-03-09,8,14747.76
ORDER17278,CUST4809,PROD103,STORE1,2023-01-15,2023-01-23,2023-01-24,2,3652.62
ORDER17279,CUST1911,PROD17,STORE9,2023-09-21,2023-09-30,2023-10-01,2,2069.92
ORDER17280,CUST6775,PROD72,STORE1,2024-05-29,2024-06-05,2024-06-04,5,6910.2
ORDER17281,CUST2494,PROD207,STORE2,2024-12-14,2024-12-18,2024-12-18,3,995.46
ORDER17282,CUST3911,PROD207,STORE9,2023-06-01,2023-06-04,2023-06-05,5,1659.1
ORDER17283,CUST2468,PROD204,STORE8,2023-03-09,2023-03-19,2023-03-18,5,6796.85
ORDER17284,CUST5036,PROD162,STORE8,2024-09-18,2024-09-23,2024-09-24,6,399.18
ORDER17285,CUST4513,PROD36,STORE2,2024-02-04,2024-02-07,2024-02-07,1,1366.18
ORDER17286,CUST4246,PROD27,STORE3,2023-03-15,2023-03-17,2023-03-18,6,5030.58
ORDER17287,CUST2831,PROD198,STORE1,2023-05-26,2023-06-05,2023-06-06,1,1785.7
ORDER17288,CUST3251,PROD35,STORE6,2023-02-25,2023-03-01,2023-03-01,5,2396.8
ORDER17289,CUST2117,PROD170,STORE6,2022-01-07,2022-01-15,2022-01-14,7,11179.98
ORDER17290,CUST1857,PROD195,STORE1,2022-01-05,2022-01-14,2022-01-14,7,817.46
ORDER17291,CUST7834,PROD27,STORE10,2022-10-08,2022-10-17,2022-10-18,7,5869.01
ORDER17292,CUST7585,PROD121,STORE6,2024-06-15,2024-06-25,2024-06-26,3,1850.25
ORDER17293,CUST1796,PROD74,STORE3,2024-06-05,2024-06-13,2024-06-13,5,6575.35
ORDER17294,CUST5275,PROD158,STORE4,2022-10-29,2022-11-07,2022-11-06,7,9958.9
ORDER17295,CUST1516,PROD140,STORE9,2024-03-15,2024-03-17,2024-03-17,4,3331.96
ORDER17296,CUST1082,PROD175,STORE1,2024-10-12,2024-10-16,2024-10-15,8,5268.8
ORDER17297,CUST7879,PROD192,STORE3,2024-07-27,2024-08-04,2024-08-04,8,2439.92
ORDER17298,CUST7282,PROD99,STORE5,2022-01-02,2022-01-05,2022-01-04,5,433.75
ORDER17299,CUST1585,PROD258,STORE9,2024-01-28,2024-02-01,2024-02-02,2,3256.34
ORDER17300,CUST5821,PROD52,STORE3,2024-04-06,2024-04-10,2024-04-09,6,4731.9
ORDER17301,CUST4990,PROD117,STORE1,2024-07-22,2024-07-29,2024-07-28,7,4549.51
ORDER17302,CUST6018,PROD4,STORE4,2024-11-10,2024-11-13,2024-11-14,10,14917.0
ORDER17303,CUST4644,PROD184,STORE7,2023-04-14,2023-04-18,2023-04-17,3,5627.76
ORDER17304,CUST6175,PROD230,STORE7,2022-09-25,2022-09-29,2022-09-30,1,1364.56
ORDER17305,CUST266,PROD70,STORE5,2022-06-06,2022-06-09,2022-06-10,9,1393.38
ORDER17306,CUST1617,PROD96,STORE6,2022-11-10,2022-11-18,2022-11-19,2,2582.82
ORDER17307,CUST4488,PROD41,STORE6,2022-07-31,2022-08-03,2022-08-02,3,4821.66
ORDER17308,CUST7281,PROD12,STORE10,2022-12-28,2023-01-06,2023-01-07,5,4169.35
ORDER17309,CUST4533,PROD222,STORE2,2022-09-14,2022-09-24,2022-09-24,1,1275.9
ORDER17310,CUST7037,PROD236,STORE1,2022-12-20,2022-12-29,2022-12-30,7,12958.75
ORDER17311,CUST6455,PROD82,STORE10,2023-10-21,2023-10-24,2023-10-25,9,5314.41
ORDER17312,CUST3791,PROD59,STORE4,2023-11-01,2023-11-09,2023-11-09,7,495.88
ORDER17313,CUST4130,PROD183,STORE4,2022-01-16,2022-01-25,2022-01-25,6,4643.22
ORDER17314,CUST1942,PROD76,STORE9,2024-12-03,2024-12-11,2024-12-12,5,3013.95
ORDER17315,CUST4560,PROD49,STORE8,2024-01-22,2024-01-30,2024-01-30,8,13149.36
ORDER17316,CUST2261,PROD84,STORE10,2024-07-20,2024-07-26,2024-07-26,4,5860.16
ORDER17317,CUST7649,PROD163,STORE2,2022-09-23,2022-09-29,2022-09-29,8,7303.76
ORDER17318,CUST854,PROD248,STORE1,2023-06-05,2023-06-10,2023-06-10,1,1594.2
ORDER17319,CUST1080,PROD263,STORE5,2023-01-10,2023-01-20,2023-01-21,6,9172.62
ORDER17320,CUST1812,PROD221,STORE4,2024-12-01,2024-12-09,2024-12-10,1,1192.42
ORDER17321,CUST5317,PROD52,STORE5,2023-11-06,2023-11-10,2023-11-11,3,2365.95
ORDER17322,CUST4830,PROD126,STORE10,2024-02-29,2024-03-02,2024-03-02,1,122.29
ORDER17323,CUST2543,PROD54,STORE8,2023-08-07,2023-08-13,2023-08-14,9,16533.18
ORDER17324,CUST5785,PROD83,STORE5,2024-11-07,2024-11-16,2024-11-15,8,5602.88
ORDER17325,CUST4109,PROD39,STORE9,2022-04-16,2022-04-18,2022-04-17,3,3533.46
ORDER17326,CUST980,PROD237,STORE7,2024-10-22,2024-10-25,2024-10-26,3,1256.49
ORDER17327,CUST2869,PROD240,STORE6,2024-11-25,2024-11-27,2024-11-26,4,7155.64
ORDER17328,CUST316,PROD179,STORE6,2023-04-24,2023-05-04,2023-05-04,6,2886.24
ORDER17329,CUST932,PROD166,STORE7,2024-01-29,2024-02-02,2024-02-03,3,3823.41
ORDER17330,CUST6206,PROD54,STORE7,2022-07-29,2022-08-08,2022-08-09,2,3674.04
ORDER17331,CUST7515,PROD244,STORE10,2022-10-03,2022-10-13,2022-10-12,9,9412.11
ORDER17332,CUST1912,PROD85,STORE9,2024-11-17,2024-11-24,2024-11-25,1,1480.91
ORDER17333,CUST33,PROD2,STORE7,2024-09-06,2024-09-11,2024-09-10,6,11794.02
ORDER17334,CUST1529,PROD26,STORE9,2024-07-06,2024-07-13,2024-07-13,3,2837.07
ORDER17335,CUST3213,PROD174,STORE4,2023-10-22,2023-11-01,2023-11-02,10,1797.7
ORDER17336,CUST2181,PROD126,STORE8,2023-06-11,2023-06-13,2023-06-13,9,1100.61
ORDER17337,CUST2196,PROD176,STORE4,2022-02-10,2022-02-15,2022-02-16,9,15095.79
ORDER17338,CUST2589,PROD139,STORE9,2023-11-13,2023-11-19,2023-11-18,2,3577.38
ORDER17339,CUST7908,PROD85,STORE5,2023-05-16,2023-05-21,2023-05-20,1,1480.91
ORDER17340,CUST1220,PROD96,STORE7,2024-11-14,2024-11-20,2024-11-21,9,11622.69
ORDER17341,CUST81,PROD230,STORE10,2022-01-29,2022-02-07,2022-02-06,2,2729.12
