PaymentID,OrderID,PaymentDate,PaymentMethod,PaymentStatus,AmountPaid
PAYMENT14593,ORDER14593,2022-02-13,PayPal,Failed,0.0
PAYMENT14594,ORDER14594,2022-05-24,Net Banking,Completed,3566.08
PAYMENT14595,ORDER14595,2024-01-05,Net Banking,Completed,4670.16
PAYMENT14596,ORDER14596,2024-11-19,Credit Card,Pending,0.0
PAYMENT14597,ORDER14597,2023-04-19,Credit Card,Pending,0.0
PAYMENT14598,ORDER14598,2024-05-26,PayPal,Pending,0.0
PAYMENT14599,ORDER14599,2022-08-05,Credit Card,Completed,2873.72
PAYMENT14600,ORDER14600,2022-07-03,Debit Card,Pending,0.0
PAYMENT14601,ORDER14601,2024-01-12,Net Banking,Pending,0.0
PAYMENT14602,ORDER14602,2022-10-27,Net Banking,Pending,0.0
PAYMENT14603,ORDER14603,2024-04-09,Net Banking,Completed,8950.2
PAYMENT14604,ORDER14604,2023-04-23,PayPal,Completed,2728.4
PAYMENT14605,ORDER14605,2024-04-16,Net Banking,Completed,828.48
PAYMENT14606,ORDER14606,2024-03-20,PayPal,Pending,0.0
PAYMENT14607,ORDER14607,2024-01-10,PayPal,Completed,5398.2
PAYMENT14608,ORDER14608,2024-09-06,Net Banking,Completed,18697.8
PAYMENT14609,ORDER14609,2022-10-11,Debit Card,Failed,0.0
PAYMENT14610,ORDER14610,2024-11-22,Debit Card,Completed,299.19
PAYMENT14611,ORDER14611,2023-01-06,Debit Card,Completed,2256.7
PAYMENT14612,ORDER14612,2024-06-01,Debit Card,Failed,0.0
PAYMENT14613,ORDER14613,2024-03-19,Net Banking,Failed,0.0
PAYMENT14614,ORDER14614,2023-11-21,Net Banking,Pending,0.0
PAYMENT14615,ORDER14615,2022-06-23,Debit Card,Pending,0.0
PAYMENT14616,ORDER14616,2024-02-23,Debit Card,Pending,0.0
PAYMENT14617,ORDER14617,2024-06-22,Credit Card,Pending,0.0
PAYMENT14618,ORDER14618,2023-03-06,Credit Card,Failed,0.0
PAYMENT14619,ORDER14619,2023-04-30,Debit Card,Failed,0.0
PAYMENT14620,ORDER14620,2024-08-11,PayPal,Failed,0.0
PAYMENT14621,ORDER14621,2022-05-07,PayPal,Completed,2268.42
PAYMENT14622,ORDER14622,2023-04-29,PayPal,Pending,0.0
PAYMENT14623,ORDER14623,2024-10-01,PayPal,Completed,7074.45
PAYMENT14624,ORDER14624,2022-03-05,PayPal,Completed,3057.54
PAYMENT14625,ORDER14625,2022-06-03,Credit Card,Pending,0.0
PAYMENT14626,ORDER14626,2023-02-11,Net Banking,Pending,0.0
PAYMENT14627,ORDER14627,2024-08-01,Net Banking,Failed,0.0
PAYMENT14628,ORDER14628,2022-11-05,Net Banking,Failed,0.0
PAYMENT14629,ORDER14629,2022-11-27,PayPal,Completed,16913.1
PAYMENT14630,ORDER14630,2024-03-21,Net Banking,Completed,5505.69
PAYMENT14631,ORDER14631,2022-04-29,Debit Card,Failed,0.0
PAYMENT14632,ORDER14632,2024-07-26,PayPal,Pending,0.0
PAYMENT14633,ORDER14633,2023-05-10,PayPal,Pending,0.0
PAYMENT14634,ORDER14634,2022-05-21,Credit Card,Pending,0.0
PAYMENT14635,ORDER14635,2022-06-08,PayPal,Pending,0.0
PAYMENT14636,ORDER14636,2024-11-01,Debit Card,Completed,9267.3
PAYMENT14637,ORDER14637,2023-08-31,Credit Card,Pending,0.0
PAYMENT14638,ORDER14638,2024-04-27,PayPal,Completed,7748.46
PAYMENT14639,ORDER14639,2022-12-25,Debit Card,Completed,2351.56
PAYMENT14640,ORDER14640,2022-01-10,Credit Card,Failed,0.0
PAYMENT14641,ORDER14641,2022-05-21,Debit Card,Failed,0.0
PAYMENT14642,ORDER14642,2024-03-13,Credit Card,Completed,1691.76
PAYMENT14643,ORDER14643,2023-05-01,Credit Card,Failed,0.0
PAYMENT14644,ORDER14644,2022-08-15,PayPal,Failed,0.0
PAYMENT14645,ORDER14645,2022-08-05,Credit Card,Pending,0.0
PAYMENT14646,ORDER14646,2023-10-06,Credit Card,Pending,0.0
PAYMENT14647,ORDER14647,2022-11-04,Net Banking,Failed,0.0
PAYMENT14648,ORDER14648,2023-08-31,PayPal,Pending,0.0
PAYMENT14649,ORDER14649,2022-08-21,PayPal,Pending,0.0
PAYMENT14650,ORDER14650,2023-09-06,Net Banking,Completed,5462.07
PAYMENT14651,ORDER14651,2022-11-02,Credit Card,Pending,0.0
PAYMENT14652,ORDER14652,2024-07-22,PayPal,Pending,0.0
PAYMENT14653,ORDER14653,2022-09-17,Credit Card,Failed,0.0
PAYMENT14654,ORDER14654,2024-04-15,Net Banking,Failed,0.0
PAYMENT14655,ORDER14655,2024-03-05,Credit Card,Failed,0.0
PAYMENT14656,ORDER14656,2023-10-25,Credit Card,Failed,0.0
PAYMENT14657,ORDER14657,2024-07-21,Debit Card,Pending,0.0
PAYMENT14658,ORDER14658,2023-08-14,Debit Card,Failed,0.0
PAYMENT14659,ORDER14659,2022-11-26,PayPal,Failed,0.0
PAYMENT14660,ORDER14660,2022-09-07,PayPal,Completed,1317.2
PAYMENT14661,ORDER14661,2022-06-11,PayPal,Pending,0.0
PAYMENT14662,ORDER14662,2024-08-23,PayPal,Pending,0.0
PAYMENT14663,ORDER14663,2024-07-02,Net Banking,Completed,3707.82
PAYMENT14664,ORDER14664,2022-07-10,Credit Card,Failed,0.0
PAYMENT14665,ORDER14665,2023-12-10,PayPal,Failed,0.0
PAYMENT14666,ORDER14666,2023-01-28,Credit Card,Failed,0.0
PAYMENT14667,ORDER14667,2022-08-26,Net Banking,Failed,0.0
PAYMENT14668,ORDER14668,2024-08-24,PayPal,Pending,0.0
PAYMENT14669,ORDER14669,2023-11-04,Debit Card,Pending,0.0
PAYMENT14670,ORDER14670,2022-02-05,Debit Card,Completed,7155.64
PAYMENT14671,ORDER14671,2023-08-14,Debit Card,Failed,0.0
PAYMENT14672,ORDER14672,2023-08-10,Credit Card,Pending,0.0
PAYMENT14673,ORDER14673,2022-10-13,Net Banking,Failed,0.0
PAYMENT14674,ORDER14674,2024-05-09,PayPal,Pending,0.0
PAYMENT14675,ORDER14675,2022-10-04,Net Banking,Pending,0.0
PAYMENT14676,ORDER14676,2023-12-03,PayPal,Completed,7472.22
PAYMENT14677,ORDER14677,2023-11-27,Net Banking,Completed,3209.16
PAYMENT14678,ORDER14678,2022-02-28,Credit Card,Completed,12490.47
PAYMENT14679,ORDER14679,2024-01-09,Debit Card,Completed,1268.91
PAYMENT14680,ORDER14680,2022-03-26,Net Banking,Failed,0.0
PAYMENT14681,ORDER14681,2022-08-28,PayPal,Pending,0.0
PAYMENT14682,ORDER14682,2022-10-28,PayPal,Pending,0.0
PAYMENT14683,ORDER14683,2024-10-13,Credit Card,Failed,0.0
PAYMENT14684,ORDER14684,2024-02-26,Net Banking,Completed,10528.38
PAYMENT14685,ORDER14685,2023-12-21,Credit Card,Completed,7336.32
PAYMENT14686,ORDER14686,2024-02-09,PayPal,Pending,0.0
PAYMENT14687,ORDER14687,2024-12-04,Net Banking,Completed,1613.58
PAYMENT14688,ORDER14688,2024-07-29,PayPal,Pending,0.0
PAYMENT14689,ORDER14689,2022-03-01,PayPal,Failed,0.0
PAYMENT14690,ORDER14690,2022-07-09,Debit Card,Failed,0.0
PAYMENT14691,ORDER14691,2022-05-20,PayPal,Failed,0.0
PAYMENT14692,ORDER14692,2022-12-31,PayPal,Failed,0.0
PAYMENT14693,ORDER14693,2022-05-26,Debit Card,Failed,0.0
PAYMENT14694,ORDER14694,2022-02-20,Credit Card,Failed,0.0
PAYMENT14695,ORDER14695,2024-08-27,PayPal,Pending,0.0
PAYMENT14696,ORDER14696,2024-10-02,Debit Card,Completed,11826.0
PAYMENT14697,ORDER14697,2024-04-16,Credit Card,Failed,0.0
PAYMENT14698,ORDER14698,2022-05-26,Net Banking,Failed,0.0
PAYMENT14699,ORDER14699,2023-09-30,Credit Card,Completed,1958.92
PAYMENT14700,ORDER14700,2023-10-16,Debit Card,Failed,0.0
PAYMENT14701,ORDER14701,2022-07-29,PayPal,Completed,7097.85
PAYMENT14702,ORDER14702,2022-07-23,PayPal,Pending,0.0
PAYMENT14703,ORDER14703,2024-02-12,Credit Card,Failed,0.0
PAYMENT14704,ORDER14704,2023-12-02,Net Banking,Pending,0.0
PAYMENT14705,ORDER14705,2022-10-18,Credit Card,Pending,0.0
PAYMENT14706,ORDER14706,2024-04-12,Credit Card,Completed,4154.67
PAYMENT14707,ORDER14707,2024-07-21,PayPal,Pending,0.0
PAYMENT14708,ORDER14708,2024-05-15,Credit Card,Failed,0.0
PAYMENT14709,ORDER14709,2022-05-07,Net Banking,Completed,4111.71
PAYMENT14710,ORDER14710,2023-12-24,PayPal,Completed,5501.64
PAYMENT14711,ORDER14711,2022-10-17,Net Banking,Failed,0.0
PAYMENT14712,ORDER14712,2023-03-15,Debit Card,Failed,0.0
PAYMENT14713,ORDER14713,2022-05-05,PayPal,Completed,18697.8
PAYMENT14714,ORDER14714,2023-09-26,Debit Card,Failed,0.0
PAYMENT14715,ORDER14715,2022-12-18,PayPal,Completed,1308.4
PAYMENT14716,ORDER14716,2024-09-24,Debit Card,Pending,0.0
PAYMENT14717,ORDER14717,2022-03-25,Net Banking,Failed,0.0
PAYMENT14718,ORDER14718,2023-11-24,Debit Card,Failed,0.0
PAYMENT14719,ORDER14719,2023-08-13,Debit Card,Completed,1660.32
PAYMENT14720,ORDER14720,2023-06-06,Credit Card,Failed,0.0
PAYMENT14721,ORDER14721,2022-04-05,PayPal,Pending,0.0
PAYMENT14722,ORDER14722,2022-05-05,Debit Card,Failed,0.0
PAYMENT14723,ORDER14723,2023-10-31,Credit Card,Pending,0.0
PAYMENT14724,ORDER14724,2022-04-13,Debit Card,Completed,14831.28
PAYMENT14725,ORDER14725,2024-09-15,Net Banking,Completed,11483.1
PAYMENT14726,ORDER14726,2024-05-02,PayPal,Completed,6100.1
PAYMENT14727,ORDER14727,2023-09-13,Debit Card,Pending,0.0
PAYMENT14728,ORDER14728,2022-04-05,Net Banking,Pending,0.0
PAYMENT14729,ORDER14729,2024-11-24,Debit Card,Failed,0.0
PAYMENT14730,ORDER14730,2022-03-28,Credit Card,Pending,0.0
PAYMENT14731,ORDER14731,2023-04-02,PayPal,Pending,0.0
PAYMENT14732,ORDER14732,2022-01-14,Net Banking,Pending,0.0
PAYMENT14733,ORDER14733,2024-11-19,Net Banking,Completed,4670.16
PAYMENT14734,ORDER14734,2022-11-06,Debit Card,Failed,0.0
PAYMENT14735,ORDER14735,2022-10-25,PayPal,Pending,0.0
PAYMENT14736,ORDER14736,2024-04-14,PayPal,Completed,3932.1
PAYMENT14737,ORDER14737,2024-12-07,Debit Card,Pending,0.0
PAYMENT14738,ORDER14738,2024-05-03,PayPal,Completed,2498.97
PAYMENT14739,ORDER14739,2023-06-10,Debit Card,Pending,0.0
PAYMENT14740,ORDER14740,2022-02-03,Net Banking,Pending,0.0
PAYMENT14741,ORDER14741,2023-05-18,PayPal,Failed,0.0
PAYMENT14742,ORDER14742,2022-08-20,PayPal,Pending,0.0
PAYMENT14743,ORDER14743,2024-11-06,Net Banking,Failed,0.0
PAYMENT14744,ORDER14744,2022-12-19,Debit Card,Failed,0.0
PAYMENT14745,ORDER14745,2022-07-04,Credit Card,Failed,0.0
PAYMENT14746,ORDER14746,2022-02-28,Credit Card,Failed,0.0
PAYMENT14747,ORDER14747,2022-03-10,Credit Card,Completed,6415.5
PAYMENT14748,ORDER14748,2022-12-03,Net Banking,Pending,0.0
PAYMENT14749,ORDER14749,2024-07-24,Net Banking,Pending,0.0
PAYMENT14750,ORDER14750,2023-01-23,PayPal,Failed,0.0
PAYMENT14751,ORDER14751,2022-10-16,PayPal,Pending,0.0
PAYMENT14752,ORDER14752,2024-02-10,PayPal,Completed,713.65
PAYMENT14753,ORDER14753,2024-01-26,Debit Card,Completed,8366.32
PAYMENT14754,ORDER14754,2023-04-23,Debit Card,Failed,0.0
PAYMENT14755,ORDER14755,2024-08-29,Debit Card,Completed,2365.2
PAYMENT14756,ORDER14756,2024-08-08,Debit Card,Pending,0.0
PAYMENT14757,ORDER14757,2023-10-08,PayPal,Completed,3863.04
PAYMENT14758,ORDER14758,2022-11-01,Debit Card,Failed,0.0
PAYMENT14759,ORDER14759,2024-11-28,PayPal,Completed,3064.04
PAYMENT14760,ORDER14760,2023-03-18,PayPal,Completed,14854.48
PAYMENT14761,ORDER14761,2024-08-02,Credit Card,Pending,0.0
PAYMENT14762,ORDER14762,2023-03-02,Net Banking,Failed,0.0
PAYMENT14763,ORDER14763,2022-10-30,Net Banking,Pending,0.0
PAYMENT14764,ORDER14764,2022-05-07,Credit Card,Pending,0.0
PAYMENT14765,ORDER14765,2024-01-03,PayPal,Failed,0.0
PAYMENT14766,ORDER14766,2022-07-08,PayPal,Pending,0.0
PAYMENT14767,ORDER14767,2023-10-26,Debit Card,Pending,0.0
PAYMENT14768,ORDER14768,2024-10-14,Credit Card,Completed,1812.0
PAYMENT14769,ORDER14769,2022-10-02,PayPal,Pending,0.0
PAYMENT14770,ORDER14770,2023-01-11,Net Banking,Completed,8682.32
PAYMENT14771,ORDER14771,2023-08-29,Debit Card,Completed,1572.72
PAYMENT14772,ORDER14772,2023-03-05,Credit Card,Pending,0.0
PAYMENT14773,ORDER14773,2024-10-27,Net Banking,Completed,12958.75
PAYMENT14774,ORDER14774,2022-01-16,PayPal,Failed,0.0
PAYMENT14775,ORDER14775,2024-09-30,PayPal,Failed,0.0
PAYMENT14776,ORDER14776,2022-07-27,Credit Card,Failed,0.0
PAYMENT14777,ORDER14777,2022-03-05,PayPal,Pending,0.0
PAYMENT14778,ORDER14778,2023-05-08,Credit Card,Completed,10485.58
PAYMENT14779,ORDER14779,2022-09-27,PayPal,Pending,0.0
PAYMENT14780,ORDER14780,2024-10-20,Net Banking,Failed,0.0
PAYMENT14781,ORDER14781,2022-03-09,Credit Card,Completed,8228.05
PAYMENT14782,ORDER14782,2024-08-18,Debit Card,Failed,0.0
PAYMENT14783,ORDER14783,2022-08-22,PayPal,Pending,0.0
PAYMENT14784,ORDER14784,2024-04-23,PayPal,Failed,0.0
PAYMENT14785,ORDER14785,2022-04-24,Debit Card,Failed,0.0
PAYMENT14786,ORDER14786,2024-06-22,PayPal,Failed,0.0
PAYMENT14787,ORDER14787,2022-10-04,Net Banking,Completed,7780.32
PAYMENT14788,ORDER14788,2023-03-31,Debit Card,Failed,0.0
PAYMENT14789,ORDER14789,2024-04-06,Net Banking,Completed,5570.43
PAYMENT14790,ORDER14790,2024-03-24,Debit Card,Completed,7256.4
PAYMENT14791,ORDER14791,2023-02-04,Credit Card,Failed,0.0
PAYMENT14792,ORDER14792,2022-09-03,Debit Card,Pending,0.0
PAYMENT14793,ORDER14793,2024-05-20,PayPal,Failed,0.0
PAYMENT14794,ORDER14794,2023-05-03,Debit Card,Completed,12686.45
PAYMENT14795,ORDER14795,2022-03-30,Debit Card,Failed,0.0
PAYMENT14796,ORDER14796,2022-11-20,Net Banking,Pending,0.0
PAYMENT14797,ORDER14797,2024-01-14,Credit Card,Pending,0.0
PAYMENT14798,ORDER14798,2023-05-03,PayPal,Failed,0.0
PAYMENT14799,ORDER14799,2022-10-25,Credit Card,Pending,0.0
PAYMENT14800,ORDER14800,2023-10-11,PayPal,Pending,0.0
PAYMENT14801,ORDER14801,2022-12-13,PayPal,Failed,0.0
PAYMENT14802,ORDER14802,2023-08-08,PayPal,Failed,0.0
PAYMENT14803,ORDER14803,2024-09-16,PayPal,Completed,3705.8
PAYMENT14804,ORDER14804,2023-08-03,PayPal,Completed,141.68
PAYMENT14805,ORDER14805,2023-08-15,PayPal,Pending,0.0
PAYMENT14806,ORDER14806,2023-07-02,Credit Card,Failed,0.0
PAYMENT14807,ORDER14807,2024-02-04,Credit Card,Failed,0.0
PAYMENT14808,ORDER14808,2023-07-07,Credit Card,Pending,0.0
PAYMENT14809,ORDER14809,2024-02-05,Net Banking,Pending,0.0
PAYMENT14810,ORDER14810,2022-09-13,Net Banking,Failed,0.0
PAYMENT14811,ORDER14811,2024-09-21,Debit Card,Completed,3530.88
PAYMENT14812,ORDER14812,2023-11-15,Net Banking,Failed,0.0
PAYMENT14813,ORDER14813,2023-06-07,Net Banking,Completed,2620.92
PAYMENT14814,ORDER14814,2023-06-03,Debit Card,Pending,0.0
PAYMENT14815,ORDER14815,2023-05-18,Credit Card,Failed,0.0
PAYMENT14816,ORDER14816,2022-07-31,Credit Card,Completed,11358.32
PAYMENT14817,ORDER14817,2022-07-06,Debit Card,Pending,0.0
PAYMENT14818,ORDER14818,2022-03-12,Debit Card,Pending,0.0
PAYMENT14819,ORDER14819,2023-03-06,Debit Card,Completed,5056.5
PAYMENT14820,ORDER14820,2024-02-24,Net Banking,Pending,0.0
PAYMENT14821,ORDER14821,2024-02-16,Debit Card,Failed,0.0
PAYMENT14822,ORDER14822,2023-10-07,PayPal,Failed,0.0
PAYMENT14823,ORDER14823,2023-08-02,PayPal,Pending,0.0
PAYMENT14824,ORDER14824,2023-06-05,Credit Card,Failed,0.0
PAYMENT14825,ORDER14825,2022-06-08,Credit Card,Pending,0.0
PAYMENT14826,ORDER14826,2023-09-27,Net Banking,Failed,0.0
PAYMENT14827,ORDER14827,2022-12-20,Credit Card,Completed,11470.08
PAYMENT14828,ORDER14828,2022-02-28,Debit Card,Pending,0.0
PAYMENT14829,ORDER14829,2022-07-22,Credit Card,Completed,11295.06
PAYMENT14830,ORDER14830,2024-07-30,PayPal,Completed,11519.27
PAYMENT14831,ORDER14831,2024-08-14,Debit Card,Failed,0.0
PAYMENT14832,ORDER14832,2023-06-19,PayPal,Failed,0.0
PAYMENT14833,ORDER14833,2024-07-17,PayPal,Completed,9422.56
PAYMENT14834,ORDER14834,2023-02-03,PayPal,Completed,6167.5
PAYMENT14835,ORDER14835,2023-03-04,Credit Card,Failed,0.0
PAYMENT14836,ORDER14836,2022-04-10,Credit Card,Pending,0.0
PAYMENT14837,ORDER14837,2023-03-04,Debit Card,Completed,7255.57
PAYMENT14838,ORDER14838,2023-12-18,PayPal,Pending,0.0
PAYMENT14839,ORDER14839,2024-12-08,Credit Card,Pending,0.0
PAYMENT14840,ORDER14840,2023-07-24,Debit Card,Pending,0.0
PAYMENT14841,ORDER14841,2024-11-20,PayPal,Failed,0.0
PAYMENT14842,ORDER14842,2022-08-30,PayPal,Failed,0.0
PAYMENT14843,ORDER14843,2022-04-19,PayPal,Failed,0.0
PAYMENT14844,ORDER14844,2023-03-08,PayPal,Failed,0.0
PAYMENT14845,ORDER14845,2022-05-27,PayPal,Pending,0.0
PAYMENT14846,ORDER14846,2024-07-16,Net Banking,Failed,0.0
PAYMENT14847,ORDER14847,2022-02-11,Credit Card,Failed,0.0
PAYMENT14848,ORDER14848,2023-01-28,Debit Card,Completed,7522.3
PAYMENT14849,ORDER14849,2022-06-08,Debit Card,Pending,0.0
PAYMENT14850,ORDER14850,2023-04-06,Net Banking,Completed,826.2
PAYMENT14851,ORDER14851,2024-08-22,Credit Card,Pending,0.0
PAYMENT14852,ORDER14852,2024-07-31,Credit Card,Completed,13084.0
PAYMENT14853,ORDER14853,2023-08-30,PayPal,Failed,0.0
PAYMENT14854,ORDER14854,2024-03-30,Debit Card,Completed,1110.53
PAYMENT14855,ORDER14855,2023-01-08,Debit Card,Pending,0.0
PAYMENT14856,ORDER14856,2022-10-13,Debit Card,Failed,0.0
PAYMENT14857,ORDER14857,2023-07-06,Net Banking,Failed,0.0
PAYMENT14858,ORDER14858,2023-07-14,Net Banking,Completed,9840.15
PAYMENT14859,ORDER14859,2024-03-13,Net Banking,Pending,0.0
PAYMENT14860,ORDER14860,2023-10-15,Net Banking,Completed,453.06
PAYMENT14861,ORDER14861,2023-09-09,Net Banking,Completed,1774.6
PAYMENT14862,ORDER14862,2022-02-03,Net Banking,Failed,0.0
PAYMENT14863,ORDER14863,2024-01-26,Credit Card,Completed,8885.46
PAYMENT14864,ORDER14864,2024-10-19,Net Banking,Completed,7142.8
PAYMENT14865,ORDER14865,2024-07-30,Credit Card,Failed,0.0
PAYMENT14866,ORDER14866,2024-04-08,Credit Card,Completed,6018.03
PAYMENT14867,ORDER14867,2023-02-25,Debit Card,Completed,6309.2
PAYMENT14868,ORDER14868,2024-02-16,Debit Card,Pending,0.0
PAYMENT14869,ORDER14869,2023-12-08,PayPal,Failed,0.0
PAYMENT14870,ORDER14870,2022-06-10,Net Banking,Failed,0.0
PAYMENT14871,ORDER14871,2022-08-07,Credit Card,Failed,0.0
PAYMENT14872,ORDER14872,2023-01-10,PayPal,Completed,2982.1
PAYMENT14873,ORDER14873,2023-08-23,PayPal,Completed,4672.35
PAYMENT14874,ORDER14874,2024-06-18,Credit Card,Completed,9794.6
PAYMENT14875,ORDER14875,2023-03-30,Net Banking,Completed,359.58
PAYMENT14876,ORDER14876,2023-09-20,Credit Card,Pending,0.0
PAYMENT14877,ORDER14877,2022-02-06,Debit Card,Pending,0.0
PAYMENT14878,ORDER14878,2024-08-09,Net Banking,Completed,1975.8
PAYMENT14879,ORDER14879,2024-01-13,Net Banking,Pending,0.0
PAYMENT14880,ORDER14880,2022-04-17,PayPal,Pending,0.0
PAYMENT14881,ORDER14881,2022-01-22,Debit Card,Failed,0.0
PAYMENT14882,ORDER14882,2022-05-25,Debit Card,Failed,0.0
PAYMENT14883,ORDER14883,2023-08-11,Net Banking,Failed,0.0
PAYMENT14884,ORDER14884,2024-09-18,PayPal,Completed,4018.56
PAYMENT14885,ORDER14885,2024-01-22,Debit Card,Pending,0.0
PAYMENT14886,ORDER14886,2023-02-17,Credit Card,Completed,2411.16
PAYMENT14887,ORDER14887,2022-09-23,Debit Card,Pending,0.0
PAYMENT14888,ORDER14888,2023-12-15,Debit Card,Completed,1679.1
PAYMENT14889,ORDER14889,2022-01-25,Credit Card,Failed,0.0
PAYMENT14890,ORDER14890,2024-06-28,PayPal,Pending,0.0
PAYMENT14891,ORDER14891,2024-02-11,Debit Card,Pending,0.0
PAYMENT14892,ORDER14892,2023-05-21,Debit Card,Completed,1781.41
PAYMENT14893,ORDER14893,2023-11-08,Net Banking,Failed,0.0
PAYMENT14894,ORDER14894,2023-02-05,Debit Card,Failed,0.0
PAYMENT14895,ORDER14895,2022-06-25,Credit Card,Failed,0.0
PAYMENT14896,ORDER14896,2022-08-11,PayPal,Completed,3628.75
PAYMENT14897,ORDER14897,2023-05-24,Debit Card,Completed,3687.98
PAYMENT14898,ORDER14898,2023-01-18,PayPal,Completed,4169.35
PAYMENT14899,ORDER14899,2024-05-15,Net Banking,Pending,0.0
PAYMENT14900,ORDER14900,2023-09-20,Net Banking,Pending,0.0
PAYMENT14901,ORDER14901,2023-06-02,Net Banking,Completed,14979.4
PAYMENT14902,ORDER14902,2023-01-27,Debit Card,Pending,0.0
PAYMENT14903,ORDER14903,2022-06-29,Credit Card,Failed,0.0
PAYMENT14904,ORDER14904,2023-02-05,Debit Card,Pending,0.0
PAYMENT14905,ORDER14905,2023-07-09,Net Banking,Failed,0.0
PAYMENT14906,ORDER14906,2022-10-09,PayPal,Pending,0.0
PAYMENT14907,ORDER14907,2022-09-25,Net Banking,Pending,0.0
PAYMENT14908,ORDER14908,2022-10-02,Credit Card,Completed,12777.12
PAYMENT14909,ORDER14909,2022-01-12,Credit Card,Completed,1134.21
PAYMENT14910,ORDER14910,2024-11-18,PayPal,Failed,0.0
PAYMENT14911,ORDER14911,2023-11-11,Credit Card,Completed,7862.68
PAYMENT14912,ORDER14912,2022-12-10,Debit Card,Pending,0.0
PAYMENT14913,ORDER14913,2024-01-25,Net Banking,Completed,2718.74
PAYMENT14914,ORDER14914,2024-02-25,Credit Card,Completed,869.31
PAYMENT14915,ORDER14915,2023-06-10,Net Banking,Completed,6018.03
PAYMENT14916,ORDER14916,2024-06-14,Debit Card,Completed,3530.88
PAYMENT14917,ORDER14917,2023-11-28,PayPal,Failed,0.0
PAYMENT14918,ORDER14918,2024-02-19,PayPal,Pending,0.0
PAYMENT14919,ORDER14919,2022-01-31,PayPal,Completed,1430.52
PAYMENT14920,ORDER14920,2023-02-25,PayPal,Completed,2213.76
PAYMENT14921,ORDER14921,2024-01-20,Credit Card,Completed,2485.47
PAYMENT14922,ORDER14922,2023-08-02,PayPal,Completed,2441.2
PAYMENT14923,ORDER14923,2022-10-03,Debit Card,Completed,6478.15
PAYMENT14924,ORDER14924,2023-11-18,PayPal,Pending,0.0
PAYMENT14925,ORDER14925,2024-10-09,Debit Card,Completed,9026.76
PAYMENT14926,ORDER14926,2022-09-09,Net Banking,Completed,2548.94
PAYMENT14927,ORDER14927,2023-09-03,Debit Card,Failed,0.0
PAYMENT14928,ORDER14928,2023-06-08,Debit Card,Pending,0.0
PAYMENT14929,ORDER14929,2023-01-13,Credit Card,Pending,0.0
PAYMENT14930,ORDER14930,2022-07-18,Credit Card,Failed,0.0
PAYMENT14931,ORDER14931,2023-09-15,Net Banking,Failed,0.0
PAYMENT14932,ORDER14932,2022-05-22,Credit Card,Pending,0.0
PAYMENT14933,ORDER14933,2023-12-14,Credit Card,Pending,0.0
PAYMENT14934,ORDER14934,2024-07-02,Debit Card,Failed,0.0
PAYMENT14935,ORDER14935,2024-04-02,Debit Card,Pending,0.0
PAYMENT14936,ORDER14936,2023-07-15,Debit Card,Failed,0.0
PAYMENT14937,ORDER14937,2024-10-12,Credit Card,Pending,0.0
PAYMENT14938,ORDER14938,2024-02-15,Net Banking,Pending,0.0
PAYMENT14939,ORDER14939,2022-10-20,Net Banking,Pending,0.0
PAYMENT14940,ORDER14940,2022-09-11,PayPal,Completed,11778.2
PAYMENT14941,ORDER14941,2023-11-26,Net Banking,Pending,0.0
PAYMENT14942,ORDER14942,2024-09-18,Credit Card,Completed,7890.66
PAYMENT14943,ORDER14943,2022-12-08,PayPal,Pending,0.0
PAYMENT14944,ORDER14944,2024-02-01,Credit Card,Failed,0.0
PAYMENT14945,ORDER14945,2022-05-26,PayPal,Completed,16135.8
PAYMENT14946,ORDER14946,2023-10-24,PayPal,Pending,0.0
PAYMENT14947,ORDER14947,2023-06-07,Debit Card,Failed,0.0
PAYMENT14948,ORDER14948,2024-10-01,PayPal,Pending,0.0
PAYMENT14949,ORDER14949,2022-03-08,PayPal,Pending,0.0
PAYMENT14950,ORDER14950,2023-09-12,Net Banking,Failed,0.0
PAYMENT14951,ORDER14951,2022-01-11,Credit Card,Completed,6817.92
PAYMENT14952,ORDER14952,2022-09-28,Credit Card,Completed,8456.55
PAYMENT14953,ORDER14953,2023-06-16,Debit Card,Pending,0.0
PAYMENT14954,ORDER14954,2022-09-05,Credit Card,Pending,0.0
PAYMENT14955,ORDER14955,2023-03-06,Debit Card,Completed,10980.18
PAYMENT14956,ORDER14956,2024-11-28,Debit Card,Pending,0.0
PAYMENT14957,ORDER14957,2024-09-29,PayPal,Failed,0.0
PAYMENT14958,ORDER14958,2023-05-05,Net Banking,Failed,0.0
PAYMENT14959,ORDER14959,2022-08-05,Credit Card,Failed,0.0
PAYMENT14960,ORDER14960,2024-06-12,PayPal,Completed,799.66
PAYMENT14961,ORDER14961,2022-05-31,PayPal,Failed,0.0
PAYMENT14962,ORDER14962,2023-08-11,Net Banking,Failed,0.0
PAYMENT14963,ORDER14963,2022-02-14,Debit Card,Failed,0.0
PAYMENT14964,ORDER14964,2024-04-29,PayPal,Failed,0.0
PAYMENT14965,ORDER14965,2023-02-17,Debit Card,Completed,856.03
PAYMENT14966,ORDER14966,2023-06-09,Net Banking,Failed,0.0
PAYMENT14967,ORDER14967,2024-05-01,Debit Card,Pending,0.0
PAYMENT14968,ORDER14968,2022-04-03,PayPal,Pending,0.0
PAYMENT14969,ORDER14969,2022-09-27,PayPal,Completed,3316.28
