OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Total
DETAIL29240,ORDER18372,PROD177,5,461.09,2305.45
DETAIL29241,ORDER18372,PROD105,1,1781.41,1781.41
DETAIL29242,ORDER18373,PROD146,1,1226.36,1226.36
DETAIL29243,ORDER18374,PROD148,10,1332.56,13325.6
DETAIL29244,ORDER18375,PROD148,1,1332.56,1332.56
DETAIL29245,ORDER18375,PROD239,4,58.31,233.24
DETAIL29246,ORDER18376,PROD208,2,685.36,1370.72
DETAIL29247,ORDER18376,PROD31,1,1375.41,1375.41
DETAIL29248,ORDER18377,PROD187,2,1856.81,3713.62
DETAIL29249,ORDER18377,PROD15,2,1370.57,2741.14
DETAIL29250,ORDER18377,PROD120,1,539.82,539.82
DETAIL29251,ORDER18378,PROD210,2,1212.09,2424.18
DETAIL29252,ORDER18379,PROD109,5,99.73,498.65
DETAIL29253,ORDER18380,PROD194,2,1597.76,3195.52
DETAIL29254,ORDER18380,PROD88,1,1557.45,1557.45
DETAIL29255,ORDER18381,PROD113,1,1594.57,1594.57
DETAIL29256,ORDER18381,PROD62,1,852.24,852.24
DETAIL29257,ORDER18382,PROD120,2,539.82,1079.64
DETAIL29258,ORDER18383,PROD21,9,1173.26,10559.34
DETAIL29259,ORDER18383,PROD172,1,1036.51,1036.51
DETAIL29260,ORDER18384,PROD117,5,649.93,3249.65
DETAIL29261,ORDER18385,PROD147,8,1162.49,9299.92
DETAIL29262,ORDER18386,PROD142,3,1532.02,4596.06
DETAIL29263,ORDER18386,PROD134,1,725.75,725.75
DETAIL29264,ORDER18386,PROD58,3,1754.73,5264.19
DETAIL29265,ORDER18387,PROD114,1,460.88,460.88
DETAIL29266,ORDER18388,PROD111,1,1696.44,1696.44
DETAIL29267,ORDER18389,PROD94,4,1540.07,6160.28
DETAIL29268,ORDER18390,PROD104,2,130.77,261.54
DETAIL29269,ORDER18391,PROD212,4,930.76,3723.04
DETAIL29270,ORDER18392,PROD70,4,154.82,619.28
DETAIL29271,ORDER18393,PROD11,3,1222.91,3668.73
DETAIL29272,ORDER18393,PROD178,3,1175.78,3527.34
DETAIL29273,ORDER18393,PROD69,1,520.57,520.57
DETAIL29274,ORDER18394,PROD2,1,1965.67,1965.67
DETAIL29275,ORDER18395,PROD78,1,1837.3,1837.3
DETAIL29276,ORDER18396,PROD88,6,1557.45,9344.7
DETAIL29277,ORDER18396,PROD128,3,1853.91,5561.73
DETAIL29278,ORDER18397,PROD263,1,1528.77,1528.77
DETAIL29279,ORDER18397,PROD130,1,321.69,321.69
DETAIL29280,ORDER18398,PROD48,1,1254.74,1254.74
DETAIL29281,ORDER18399,PROD219,4,1548.14,6192.56
DETAIL29282,ORDER18400,PROD232,2,1338.11,2676.22
DETAIL29283,ORDER18400,PROD236,1,1851.25,1851.25
DETAIL29284,ORDER18400,PROD182,1,1341.41,1341.41
DETAIL29285,ORDER18401,PROD142,2,1532.02,3064.04
DETAIL29286,ORDER18401,PROD172,1,1036.51,1036.51
DETAIL29287,ORDER18401,PROD128,1,1853.91,1853.91
DETAIL29288,ORDER18402,PROD154,1,632.49,632.49
DETAIL29289,ORDER18403,PROD46,1,1585.41,1585.41
DETAIL29290,ORDER18404,PROD253,2,925.45,1850.9
DETAIL29291,ORDER18404,PROD250,7,1787.61,12513.27
DETAIL29292,ORDER18405,PROD258,2,1628.17,3256.34
DETAIL29293,ORDER18406,PROD77,2,1782.64,3565.28
DETAIL29294,ORDER18406,PROD72,1,1382.04,1382.04
DETAIL29295,ORDER18407,PROD98,1,1958.92,1958.92
DETAIL29296,ORDER18408,PROD240,6,1788.91,10733.46
DETAIL29297,ORDER18409,PROD4,5,1491.7,7458.5
DETAIL29298,ORDER18409,PROD161,2,1901.65,3803.3
DETAIL29299,ORDER18409,PROD265,1,574.08,574.08
DETAIL29300,ORDER18410,PROD21,5,1173.26,5866.3
DETAIL29301,ORDER18410,PROD253,1,925.45,925.45
DETAIL29302,ORDER18411,PROD79,3,437.43,1312.29
DETAIL29303,ORDER18412,PROD87,1,1691.31,1691.31
DETAIL29304,ORDER18413,PROD68,1,1987.75,1987.75
DETAIL29305,ORDER18414,PROD201,1,1285.95,1285.95
DETAIL29306,ORDER18415,PROD177,3,461.09,1383.27
DETAIL29307,ORDER18416,PROD222,1,1275.9,1275.9
DETAIL29308,ORDER18417,PROD210,7,1212.09,8484.63
DETAIL29309,ORDER18417,PROD142,3,1532.02,4596.06
DETAIL29310,ORDER18418,PROD67,8,1169.44,9355.52
DETAIL29311,ORDER18418,PROD100,1,1843.47,1843.47
DETAIL29312,ORDER18419,PROD183,5,773.87,3869.35
DETAIL29313,ORDER18420,PROD4,8,1491.7,11933.6
DETAIL29314,ORDER18421,PROD44,1,1152.56,1152.56
DETAIL29315,ORDER18421,PROD202,1,892.09,892.09
DETAIL29316,ORDER18422,PROD15,1,1370.57,1370.57
DETAIL29317,ORDER18423,PROD205,5,1315.11,6575.55
DETAIL29318,ORDER18423,PROD235,4,1436.86,5747.44
DETAIL29319,ORDER18424,PROD263,3,1528.77,4586.31
DETAIL29320,ORDER18425,PROD121,2,616.75,1233.5
DETAIL29321,ORDER18426,PROD225,2,725.64,1451.28
DETAIL29322,ORDER18426,PROD31,1,1375.41,1375.41
DETAIL29323,ORDER18427,PROD146,8,1226.36,9810.88
DETAIL29324,ORDER18427,PROD195,2,116.78,233.56
DETAIL29325,ORDER18428,PROD159,1,1504.46,1504.46
DETAIL29326,ORDER18429,PROD222,1,1275.9,1275.9
DETAIL29327,ORDER18429,PROD6,2,1387.83,2775.66
DETAIL29328,ORDER18430,PROD106,1,1287.68,1287.68
DETAIL29329,ORDER18430,PROD156,1,461.63,461.63
DETAIL29330,ORDER18431,PROD216,6,1869.78,11218.68
DETAIL29331,ORDER18431,PROD147,1,1162.49,1162.49
DETAIL29332,ORDER18432,PROD100,1,1843.47,1843.47
DETAIL29333,ORDER18433,PROD259,6,1645.61,9873.66
DETAIL29334,ORDER18434,PROD236,5,1851.25,9256.25
DETAIL29335,ORDER18435,PROD36,2,1366.18,2732.36
DETAIL29336,ORDER18435,PROD229,2,1283.1,2566.2
DETAIL29337,ORDER18435,PROD103,1,1826.31,1826.31
DETAIL29338,ORDER18436,PROD208,4,685.36,2741.44
DETAIL29339,ORDER18437,PROD94,4,1540.07,6160.28
DETAIL29340,ORDER18438,PROD5,1,713.65,713.65
DETAIL29341,ORDER18439,PROD195,5,116.78,583.9
DETAIL29342,ORDER18439,PROD119,3,119.86,359.58
DETAIL29343,ORDER18439,PROD253,1,925.45,925.45
DETAIL29344,ORDER18440,PROD225,2,725.64,1451.28
DETAIL29345,ORDER18441,PROD76,2,602.79,1205.58
DETAIL29346,ORDER18442,PROD118,1,538.09,538.09
DETAIL29347,ORDER18442,PROD45,1,75.51,75.51
DETAIL29348,ORDER18443,PROD23,2,217.75,435.5
DETAIL29349,ORDER18443,PROD194,1,1597.76,1597.76
DETAIL29350,ORDER18443,PROD262,1,206.55,206.55
DETAIL29351,ORDER18444,PROD64,6,199.63,1197.78
DETAIL29352,ORDER18444,PROD65,2,1152.39,2304.78
DETAIL29353,ORDER18445,PROD160,3,1085.29,3255.87
DETAIL29354,ORDER18445,PROD5,1,713.65,713.65
DETAIL29355,ORDER18445,PROD55,1,1835.23,1835.23
DETAIL29356,ORDER18446,PROD254,2,561.89,1123.78
DETAIL29357,ORDER18446,PROD258,1,1628.17,1628.17
DETAIL29358,ORDER18447,PROD4,2,1491.7,2983.4
DETAIL29359,ORDER18447,PROD224,2,1026.85,2053.7
DETAIL29360,ORDER18447,PROD156,2,461.63,923.26
DETAIL29361,ORDER18448,PROD17,2,1034.96,2069.92
DETAIL29362,ORDER18448,PROD178,1,1175.78,1175.78
DETAIL29363,ORDER18449,PROD21,7,1173.26,8212.82
DETAIL29364,ORDER18450,PROD70,1,154.82,154.82
DETAIL29365,ORDER18450,PROD91,6,1858.59,11151.54
DETAIL29366,ORDER18451,PROD139,5,1788.69,8943.45
DETAIL29367,ORDER18451,PROD82,1,590.49,590.49
DETAIL29368,ORDER18451,PROD194,2,1597.76,3195.52
DETAIL29369,ORDER18452,PROD221,3,1192.42,3577.26
DETAIL29370,ORDER18452,PROD213,2,1268.91,2537.82
DETAIL29371,ORDER18453,PROD39,3,1177.82,3533.46
DETAIL29372,ORDER18453,PROD209,1,1144.1,1144.1
DETAIL29373,ORDER18454,PROD23,1,217.75,217.75
DETAIL29374,ORDER18455,PROD18,1,940.64,940.64
DETAIL29375,ORDER18456,PROD212,4,930.76,3723.04
DETAIL29376,ORDER18457,PROD258,9,1628.17,14653.53
DETAIL29377,ORDER18458,PROD65,3,1152.39,3457.17
DETAIL29378,ORDER18458,PROD257,4,1136.86,4547.44
DETAIL29379,ORDER18458,PROD165,1,668.67,668.67
DETAIL29380,ORDER18459,PROD180,3,1968.03,5904.09
DETAIL29381,ORDER18460,PROD116,3,414.24,1242.72
DETAIL29382,ORDER18461,PROD164,4,1249.56,4998.24
DETAIL29383,ORDER18461,PROD24,3,328.42,985.26
DETAIL29384,ORDER18461,PROD128,3,1853.91,5561.73
DETAIL29385,ORDER18462,PROD112,3,1658.14,4974.42
DETAIL29386,ORDER18463,PROD160,1,1085.29,1085.29
DETAIL29387,ORDER18464,PROD63,1,1410.48,1410.48
DETAIL29388,ORDER18464,PROD193,1,1613.58,1613.58
DETAIL29389,ORDER18465,PROD218,1,786.05,786.05
DETAIL29390,ORDER18465,PROD85,3,1480.91,4442.73
DETAIL29391,ORDER18466,PROD120,1,539.82,539.82
DETAIL29392,ORDER18467,PROD89,3,720.23,2160.69
DETAIL29393,ORDER18467,PROD242,3,482.36,1447.08
DETAIL29394,ORDER18468,PROD90,6,152.5,915.0
DETAIL29395,ORDER18469,PROD128,4,1853.91,7415.64
DETAIL29396,ORDER18469,PROD105,1,1781.41,1781.41
DETAIL29397,ORDER18469,PROD216,3,1869.78,5609.34
DETAIL29398,ORDER18470,PROD41,1,1607.22,1607.22
DETAIL29399,ORDER18471,PROD124,1,559.7,559.7
DETAIL29400,ORDER18472,PROD258,6,1628.17,9769.02
DETAIL29401,ORDER18473,PROD10,5,1076.07,5380.35
DETAIL29402,ORDER18474,PROD140,5,832.99,4164.95
DETAIL29403,ORDER18474,PROD29,4,159.34,637.36
DETAIL29404,ORDER18475,PROD110,3,789.76,2369.28
DETAIL29405,ORDER18476,PROD229,2,1283.1,2566.2
DETAIL29406,ORDER18476,PROD144,1,291.54,291.54
DETAIL29407,ORDER18477,PROD194,1,1597.76,1597.76
DETAIL29408,ORDER18478,PROD104,2,130.77,261.54
DETAIL29409,ORDER18478,PROD264,4,272.84,1091.36
DETAIL29410,ORDER18479,PROD94,3,1540.07,4620.21
DETAIL29411,ORDER18480,PROD209,2,1144.1,2288.2
DETAIL29412,ORDER18480,PROD219,6,1548.14,9288.84
DETAIL29413,ORDER18481,PROD83,4,700.36,2801.44
DETAIL29414,ORDER18481,PROD13,6,642.99,3857.94
DETAIL29415,ORDER18482,PROD207,4,331.82,1327.28
DETAIL29416,ORDER18482,PROD110,6,789.76,4738.56
DETAIL29417,ORDER18483,PROD34,1,440.9,440.9
DETAIL29418,ORDER18484,PROD8,2,967.88,1935.76
DETAIL29419,ORDER18485,PROD140,1,832.99,832.99
DETAIL29420,ORDER18485,PROD167,1,869.31,869.31
DETAIL29421,ORDER18485,PROD161,2,1901.65,3803.3
DETAIL29422,ORDER18486,PROD10,6,1076.07,6456.42
DETAIL29423,ORDER18487,PROD189,3,298.21,894.63
DETAIL29424,ORDER18488,PROD256,5,529.4,2647.0
DETAIL29425,ORDER18489,PROD122,2,177.46,354.92
DETAIL29426,ORDER18490,PROD99,3,86.75,260.25
DETAIL29427,ORDER18490,PROD222,4,1275.9,5103.6
DETAIL29428,ORDER18491,PROD184,2,1875.92,3751.84
DETAIL29429,ORDER18492,PROD164,5,1249.56,6247.8
DETAIL29430,ORDER18493,PROD195,3,116.78,350.34
DETAIL29431,ORDER18493,PROD191,1,1134.63,1134.63
DETAIL29432,ORDER18494,PROD79,4,437.43,1749.72
DETAIL29433,ORDER18495,PROD257,2,1136.86,2273.72
DETAIL29434,ORDER18496,PROD61,4,1069.72,4278.88
DETAIL29435,ORDER18496,PROD212,1,930.76,930.76
DETAIL29436,ORDER18496,PROD242,2,482.36,964.72
DETAIL29437,ORDER18497,PROD55,4,1835.23,7340.92
DETAIL29438,ORDER18497,PROD3,1,1238.0,1238.0
DETAIL29439,ORDER18497,PROD259,1,1645.61,1645.61
DETAIL29440,ORDER18498,PROD113,10,1594.57,15945.7
DETAIL29441,ORDER18499,PROD101,3,1497.94,4493.82
DETAIL29442,ORDER18499,PROD2,2,1965.67,3931.34
DETAIL29443,ORDER18500,PROD254,2,561.89,1123.78
DETAIL29444,ORDER18501,PROD205,4,1315.11,5260.44
DETAIL29445,ORDER18501,PROD29,3,159.34,478.02
DETAIL29446,ORDER18502,PROD237,1,418.83,418.83
DETAIL29447,ORDER18502,PROD41,2,1607.22,3214.44
DETAIL29448,ORDER18503,PROD156,7,461.63,3231.41
DETAIL29449,ORDER18504,PROD171,6,1819.18,10915.08
DETAIL29450,ORDER18504,PROD167,1,869.31,869.31
DETAIL29451,ORDER18505,PROD71,1,276.72,276.72
DETAIL29452,ORDER18506,PROD65,1,1152.39,1152.39
DETAIL29453,ORDER18507,PROD237,7,418.83,2931.81
DETAIL29454,ORDER18507,PROD85,2,1480.91,2961.82
DETAIL29455,ORDER18507,PROD199,1,1219.74,1219.74
DETAIL29456,ORDER18508,PROD166,5,1274.47,6372.35
DETAIL29457,ORDER18508,PROD134,1,725.75,725.75
DETAIL29458,ORDER18509,PROD10,1,1076.07,1076.07
DETAIL29459,ORDER18510,PROD87,3,1691.31,5073.93
DETAIL29460,ORDER18511,PROD112,2,1658.14,3316.28
DETAIL29461,ORDER18511,PROD263,4,1528.77,6115.08
DETAIL29462,ORDER18512,PROD268,1,1750.59,1750.59
DETAIL29463,ORDER18512,PROD16,3,882.26,2646.78
DETAIL29464,ORDER18512,PROD218,1,786.05,786.05
DETAIL29465,ORDER18513,PROD126,1,122.29,122.29
DETAIL29466,ORDER18513,PROD102,1,1695.46,1695.46
DETAIL29467,ORDER18514,PROD76,2,602.79,1205.58
DETAIL29468,ORDER18514,PROD133,5,971.0,4855.0
DETAIL29469,ORDER18515,PROD267,1,1308.4,1308.4
DETAIL29470,ORDER18516,PROD42,2,671.14,1342.28
DETAIL29471,ORDER18516,PROD197,1,508.62,508.62
DETAIL29472,ORDER18516,PROD217,1,1375.9,1375.9
DETAIL29473,ORDER18517,PROD261,9,1323.9,11915.1
DETAIL29474,ORDER18518,PROD16,3,882.26,2646.78
DETAIL29475,ORDER18519,PROD52,6,788.65,4731.9
DETAIL29476,ORDER18519,PROD89,1,720.23,720.23
DETAIL29477,ORDER18520,PROD68,1,1987.75,1987.75
DETAIL29478,ORDER18521,PROD254,3,561.89,1685.67
DETAIL29479,ORDER18521,PROD107,2,868.62,1737.24
DETAIL29480,ORDER18522,PROD85,1,1480.91,1480.91
DETAIL29481,ORDER18522,PROD157,2,1630.77,3261.54
DETAIL29482,ORDER18522,PROD24,5,328.42,1642.1
DETAIL29483,ORDER18523,PROD206,8,687.05,5496.4
DETAIL29484,ORDER18524,PROD62,2,852.24,1704.48
DETAIL29485,ORDER18524,PROD60,2,1470.15,2940.3
DETAIL29486,ORDER18525,PROD135,3,1496.91,4490.73
DETAIL29487,ORDER18526,PROD210,6,1212.09,7272.54
DETAIL29488,ORDER18527,PROD9,3,913.1,2739.3
DETAIL29489,ORDER18527,PROD78,1,1837.3,1837.3
DETAIL29490,ORDER18528,PROD180,2,1968.03,3936.06
DETAIL29491,ORDER18529,PROD134,1,725.75,725.75
DETAIL29492,ORDER18530,PROD166,6,1274.47,7646.82
DETAIL29493,ORDER18531,PROD218,4,786.05,3144.2
DETAIL29494,ORDER18532,PROD163,1,912.97,912.97
DETAIL29495,ORDER18533,PROD59,1,70.84,70.84
DETAIL29496,ORDER18533,PROD5,1,713.65,713.65
DETAIL29497,ORDER18533,PROD242,1,482.36,482.36
DETAIL29498,ORDER18534,PROD70,3,154.82,464.46
DETAIL29499,ORDER18535,PROD123,5,1414.08,7070.4
DETAIL29500,ORDER18535,PROD4,3,1491.7,4475.1
DETAIL29501,ORDER18536,PROD221,2,1192.42,2384.84
DETAIL29502,ORDER18536,PROD19,2,374.87,749.74
DETAIL29503,ORDER18536,PROD238,5,308.54,1542.7
DETAIL29504,ORDER18537,PROD24,5,328.42,1642.1
DETAIL29505,ORDER18538,PROD67,1,1169.44,1169.44
DETAIL29506,ORDER18539,PROD49,1,1643.67,1643.67
DETAIL29507,ORDER18539,PROD175,1,658.6,658.6
DETAIL29508,ORDER18539,PROD156,2,461.63,923.26
DETAIL29509,ORDER18540,PROD111,1,1696.44,1696.44
DETAIL29510,ORDER18541,PROD31,2,1375.41,2750.82
DETAIL29511,ORDER18542,PROD137,1,1602.56,1602.56
DETAIL29512,ORDER18542,PROD74,2,1315.07,2630.14
DETAIL29513,ORDER18542,PROD46,3,1585.41,4756.23
DETAIL29514,ORDER18543,PROD26,1,945.69,945.69
DETAIL29515,ORDER18544,PROD13,4,642.99,2571.96
DETAIL29516,ORDER18544,PROD220,1,757.96,757.96
DETAIL29517,ORDER18545,PROD240,3,1788.91,5366.73
DETAIL29518,ORDER18546,PROD250,2,1787.61,3575.22
DETAIL29519,ORDER18546,PROD216,2,1869.78,3739.56
DETAIL29520,ORDER18547,PROD152,5,1182.6,5913.0
DETAIL29521,ORDER18548,PROD63,9,1410.48,12694.32
DETAIL29522,ORDER18548,PROD44,1,1152.56,1152.56
DETAIL29523,ORDER18549,PROD104,2,130.77,261.54
DETAIL29524,ORDER18550,PROD251,3,527.66,1582.98
DETAIL29525,ORDER18550,PROD46,2,1585.41,3170.82
DETAIL29526,ORDER18550,PROD110,1,789.76,789.76
DETAIL29527,ORDER18551,PROD27,4,838.43,3353.72
DETAIL29528,ORDER18551,PROD210,1,1212.09,1212.09
DETAIL29529,ORDER18552,PROD207,2,331.82,663.64
DETAIL29530,ORDER18552,PROD125,1,299.99,299.99
DETAIL29531,ORDER18553,PROD209,2,1144.1,2288.2
DETAIL29532,ORDER18553,PROD119,2,119.86,239.72
DETAIL29533,ORDER18553,PROD218,2,786.05,1572.1
DETAIL29534,ORDER18554,PROD137,2,1602.56,3205.12
DETAIL29535,ORDER18554,PROD240,1,1788.91,1788.91
DETAIL29536,ORDER18555,PROD116,1,414.24,414.24
DETAIL29537,ORDER18555,PROD153,1,1419.79,1419.79
DETAIL29538,ORDER18555,PROD170,1,1597.14,1597.14
DETAIL29539,ORDER18556,PROD96,1,1291.41,1291.41
DETAIL29540,ORDER18557,PROD196,1,1433.76,1433.76
DETAIL29541,ORDER18558,PROD59,10,70.84,708.4
DETAIL29542,ORDER18559,PROD10,1,1076.07,1076.07
DETAIL29543,ORDER18560,PROD244,2,1045.79,2091.58
DETAIL29544,ORDER18560,PROD204,2,1359.37,2718.74
DETAIL29545,ORDER18560,PROD42,1,671.14,671.14
DETAIL29546,ORDER18561,PROD152,2,1182.6,2365.2
DETAIL29547,ORDER18562,PROD182,2,1341.41,2682.82
DETAIL29548,ORDER18562,PROD83,3,700.36,2101.08
DETAIL29549,ORDER18563,PROD164,2,1249.56,2499.12
DETAIL29550,ORDER18564,PROD91,1,1858.59,1858.59
DETAIL29551,ORDER18564,PROD30,1,1005.21,1005.21
DETAIL29552,ORDER18565,PROD16,2,882.26,1764.52
DETAIL29553,ORDER18565,PROD91,1,1858.59,1858.59
DETAIL29554,ORDER18566,PROD251,1,527.66,527.66
DETAIL29555,ORDER18567,PROD179,2,481.04,962.08
DETAIL29556,ORDER18567,PROD252,1,836.11,836.11
DETAIL29557,ORDER18568,PROD72,3,1382.04,4146.12
DETAIL29558,ORDER18569,PROD133,1,971.0,971.0
DETAIL29559,ORDER18570,PROD136,4,1272.39,5089.56
DETAIL29560,ORDER18571,PROD70,4,154.82,619.28
DETAIL29561,ORDER18571,PROD50,5,211.47,1057.35
DETAIL29562,ORDER18572,PROD40,9,1833.31,16499.79
DETAIL29563,ORDER18573,PROD3,2,1238.0,2476.0
DETAIL29564,ORDER18573,PROD150,2,715.26,1430.52
DETAIL29565,ORDER18573,PROD92,3,1581.94,4745.82
DETAIL29566,ORDER18574,PROD170,5,1597.14,7985.7
DETAIL29567,ORDER18575,PROD128,2,1853.91,3707.82
DETAIL29568,ORDER18576,PROD241,1,1894.41,1894.41
DETAIL29569,ORDER18576,PROD15,5,1370.57,6852.85
DETAIL29570,ORDER18577,PROD93,7,1310.46,9173.22
DETAIL29571,ORDER18578,PROD264,2,272.84,545.68
DETAIL29572,ORDER18579,PROD116,10,414.24,4142.4
DETAIL29573,ORDER18580,PROD5,2,713.65,1427.3
DETAIL29574,ORDER18581,PROD46,2,1585.41,3170.82
DETAIL29575,ORDER18581,PROD255,2,1843.99,3687.98
DETAIL29576,ORDER18582,PROD91,5,1858.59,9292.95
DETAIL29577,ORDER18582,PROD22,5,982.19,4910.95
DETAIL29578,ORDER18583,PROD3,5,1238.0,6190.0
DETAIL29579,ORDER18584,PROD135,4,1496.91,5987.64
DETAIL29580,ORDER18584,PROD26,2,945.69,1891.38
DETAIL29581,ORDER18585,PROD22,7,982.19,6875.33
DETAIL29582,ORDER18585,PROD111,3,1696.44,5089.32
DETAIL29583,ORDER18586,PROD76,2,602.79,1205.58
DETAIL29584,ORDER18587,PROD266,1,610.3,610.3
DETAIL29585,ORDER18588,PROD20,3,1310.7,3932.1
DETAIL29586,ORDER18588,PROD76,1,602.79,602.79
DETAIL29587,ORDER18589,PROD115,7,1017.94,7125.58
DETAIL29588,ORDER18590,PROD108,1,347.9,347.9
DETAIL29589,ORDER18591,PROD75,1,902.55,902.55
DETAIL29590,ORDER18591,PROD5,1,713.65,713.65
DETAIL29591,ORDER18592,PROD243,8,1558.58,12468.64
DETAIL29592,ORDER18592,PROD154,1,632.49,632.49
DETAIL29593,ORDER18592,PROD28,1,79.41,79.41
DETAIL29594,ORDER18593,PROD24,3,328.42,985.26
DETAIL29595,ORDER18594,PROD51,4,1134.21,4536.84
DETAIL29596,ORDER18594,PROD128,3,1853.91,5561.73
DETAIL29597,ORDER18595,PROD46,2,1585.41,3170.82
DETAIL29598,ORDER18596,PROD7,1,1616.08,1616.08
DETAIL29599,ORDER18597,PROD24,1,328.42,328.42
DETAIL29600,ORDER18597,PROD167,1,869.31,869.31
DETAIL29601,ORDER18597,PROD94,2,1540.07,3080.14
DETAIL29602,ORDER18598,PROD71,3,276.72,830.16
DETAIL29603,ORDER18599,PROD45,5,75.51,377.55
DETAIL29604,ORDER18600,PROD30,7,1005.21,7036.47
DETAIL29605,ORDER18600,PROD139,2,1788.69,3577.38
DETAIL29606,ORDER18601,PROD189,8,298.21,2385.68
DETAIL29607,ORDER18602,PROD150,8,715.26,5722.08
DETAIL29608,ORDER18603,PROD127,6,1245.37,7472.22
DETAIL29609,ORDER18603,PROD179,2,481.04,962.08
DETAIL29610,ORDER18604,PROD235,4,1436.86,5747.44
DETAIL29611,ORDER18604,PROD6,1,1387.83,1387.83
DETAIL29612,ORDER18605,PROD196,3,1433.76,4301.28
DETAIL29613,ORDER18606,PROD238,2,308.54,617.08
DETAIL29614,ORDER18606,PROD22,1,982.19,982.19
DETAIL29615,ORDER18607,PROD173,3,1740.17,5220.51
DETAIL29616,ORDER18607,PROD143,1,738.33,738.33
DETAIL29617,ORDER18607,PROD169,1,144.04,144.04
DETAIL29618,ORDER18608,PROD184,2,1875.92,3751.84
DETAIL29619,ORDER18608,PROD204,1,1359.37,1359.37
DETAIL29620,ORDER18609,PROD250,2,1787.61,3575.22
DETAIL29621,ORDER18610,PROD19,7,374.87,2624.09
DETAIL29622,ORDER18611,PROD152,3,1182.6,3547.8
DETAIL29623,ORDER18612,PROD147,1,1162.49,1162.49
DETAIL29624,ORDER18613,PROD17,2,1034.96,2069.92
DETAIL29625,ORDER18613,PROD107,3,868.62,2605.86
DETAIL29626,ORDER18613,PROD220,1,757.96,757.96
DETAIL29627,ORDER18614,PROD265,9,574.08,5166.72
DETAIL29628,ORDER18615,PROD233,9,1176.96,10592.64
DETAIL29629,ORDER18616,PROD239,1,58.31,58.31
DETAIL29630,ORDER18616,PROD246,2,1575.6,3151.2
DETAIL29631,ORDER18617,PROD200,6,527.18,3163.08
DETAIL29632,ORDER18617,PROD244,1,1045.79,1045.79
DETAIL29633,ORDER18618,PROD128,2,1853.91,3707.82
DETAIL29634,ORDER18619,PROD207,3,331.82,995.46
DETAIL29635,ORDER18619,PROD50,6,211.47,1268.82
DETAIL29636,ORDER18620,PROD150,1,715.26,715.26
DETAIL29637,ORDER18621,PROD146,3,1226.36,3679.08
DETAIL29638,ORDER18622,PROD209,4,1144.1,4576.4
DETAIL29639,ORDER18623,PROD45,3,75.51,226.53
DETAIL29640,ORDER18624,PROD105,1,1781.41,1781.41
DETAIL29641,ORDER18624,PROD16,2,882.26,1764.52
DETAIL29642,ORDER18625,PROD115,5,1017.94,5089.7
DETAIL29643,ORDER18625,PROD267,2,1308.4,2616.8
DETAIL29644,ORDER18625,PROD238,1,308.54,308.54
DETAIL29645,ORDER18626,PROD31,2,1375.41,2750.82
DETAIL29646,ORDER18626,PROD240,4,1788.91,7155.64
DETAIL29647,ORDER18627,PROD51,4,1134.21,4536.84
DETAIL29648,ORDER18627,PROD233,1,1176.96,1176.96
DETAIL29649,ORDER18627,PROD101,1,1497.94,1497.94
DETAIL29650,ORDER18628,PROD223,1,1812.35,1812.35
DETAIL29651,ORDER18629,PROD12,2,833.87,1667.74
DETAIL29652,ORDER18629,PROD42,1,671.14,671.14
DETAIL29653,ORDER18630,PROD149,4,158.35,633.4
DETAIL29654,ORDER18631,PROD246,4,1575.6,6302.4
DETAIL29655,ORDER18631,PROD258,4,1628.17,6512.68
DETAIL29656,ORDER18632,PROD239,2,58.31,116.62
DETAIL29657,ORDER18633,PROD191,2,1134.63,2269.26
DETAIL29658,ORDER18634,PROD134,1,725.75,725.75
DETAIL29659,ORDER18635,PROD110,3,789.76,2369.28
DETAIL29660,ORDER18636,PROD245,3,1973.76,5921.28
DETAIL29661,ORDER18636,PROD198,1,1785.7,1785.7
DETAIL29662,ORDER18637,PROD106,1,1287.68,1287.68
DETAIL29663,ORDER18638,PROD175,1,658.6,658.6
DETAIL29664,ORDER18638,PROD75,1,902.55,902.55
DETAIL29665,ORDER18638,PROD267,1,1308.4,1308.4
DETAIL29666,ORDER18639,PROD57,1,509.44,509.44
DETAIL29667,ORDER18640,PROD228,7,1752.87,12270.09
DETAIL29668,ORDER18640,PROD157,2,1630.77,3261.54
DETAIL29669,ORDER18641,PROD53,4,767.95,3071.8
DETAIL29670,ORDER18641,PROD106,4,1287.68,5150.72
DETAIL29671,ORDER18642,PROD28,3,79.41,238.23
DETAIL29672,ORDER18643,PROD164,3,1249.56,3748.68
DETAIL29673,ORDER18644,PROD16,5,882.26,4411.3
DETAIL29674,ORDER18644,PROD1,1,1878.02,1878.02
DETAIL29675,ORDER18645,PROD87,2,1691.31,3382.62
DETAIL29676,ORDER18645,PROD156,1,461.63,461.63
DETAIL29677,ORDER18645,PROD19,1,374.87,374.87
DETAIL29678,ORDER18646,PROD3,3,1238.0,3714.0
DETAIL29679,ORDER18647,PROD32,4,1751.26,7005.04
DETAIL29680,ORDER18648,PROD222,3,1275.9,3827.7
DETAIL29681,ORDER18649,PROD131,4,1110.53,4442.12
DETAIL29682,ORDER18649,PROD265,3,574.08,1722.24
DETAIL29683,ORDER18649,PROD181,1,184.39,184.39
DETAIL29684,ORDER18650,PROD1,2,1878.02,3756.04
DETAIL29685,ORDER18651,PROD63,2,1410.48,2820.96
